id,Start,Start ID,Finish,Finish ID
6990,YYC,178,PHX,3462
6991,YYC,178,SAN,3731
6992,YYZ,193,CLT,3876
6993,YYZ,193,DCA,3520
6994,YYZ,193,DFW,3670
6995,YYZ,193,JFK,3797
6996,YYZ,193,LAS,3877
6997,YYZ,193,LAX,3484
6998,YYZ,193,LGA,3697
6999,YYZ,193,LHR,507
7000,YYZ,193,MCO,3878
7001,YYZ,193,MIA,3576
7002,YYZ,193,ORD,3830
7003,YYZ,193,PHL,3752
7004,ZAG,1208,LHR,507
7005,ZCL,1855,DFW,3670
7006,ZIH,1856,PHX,3462
7007,ZRH,1678,JFK,3797
7008,ZRH,1678,LHR,507
7009,ZRH,1678,PHL,3752
7010,ACE,1055,CGN,344
7011,ACE,1055,DUS,345
7012,ACE,1055,FUE,1051
7013,ACE,1055,HAM,342
7014,ACE,1055,LEJ,348
7015,ACE,1055,MUC,346
7016,ACE,1055,TXL,351
7017,ACE,1055,ZRH,1678
7018,AGP,1230,CGN,344
7019,AGP,1230,DUS,345
7020,AGP,1230,HAM,342
7021,AGP,1230,MUC,346
7022,AGP,1230,PMI,3998
7023,AGP,1230,STR,350
7024,AGP,1230,TXL,351
7025,AGP,1230,VIE,1613
7026,ALC,1212,DUS,345
7027,ALC,1212,FRA,340
7028,ALC,1212,HAM,342
7029,ALC,1212,MUC,346
7030,ALC,1212,PMI,3998
7031,ALC,1212,STR,350
7032,ALC,1212,TXL,351
7033,ALC,1212,ZRH,1678
7034,AMM,2170,FRA,340
7035,AMM,2170,MUC,346
7036,AMM,2170,TXL,351
7037,AMM,2170,VIE,1613
7038,ARN,737,TXL,351
7039,ARN,737,VIE,1613
7040,AUH,2179,BAH,2057
7041,AUH,2179,DUS,345
7042,AUH,2179,FRA,340
7043,AUH,2179,HKT,3179
7044,AUH,2179,MUC,346
7045,AUH,2179,PEK,3364
7046,AUH,2179,SIN,3316
7047,AUH,2179,TXL,351
7048,AYT,1688,CGN,344
7049,AYT,1688,DRS,338
7050,AYT,1688,DUS,345
7051,AYT,1688,FMO,341
7052,AYT,1688,HAM,342
7053,AYT,1688,LEJ,348
7054,AYT,1688,MUC,346
7055,AYT,1688,NUE,347
7056,AYT,1688,PAD,371
7057,AYT,1688,STR,350
7058,AYT,1688,TXL,351
7059,BAH,2057,AUH,2179
7060,BCN,1218,DUS,345
7061,BCN,1218,TXL,351
7062,BCN,1218,VIE,1613
7063,BDS,1506,MUC,346
7064,BDS,1506,ZRH,1678
7065,BEG,1739,DUS,345
7066,BEG,1739,FRA,340
7067,BEG,1739,STR,350
7068,BEG,1739,TXL,351
7069,BIO,1216,PMI,3998
7070,BKK,3885,CNX,3931
7071,BNE,3320,SIN,3316
7072,BRE,353,PMI,3998
7073,BRI,1501,TXL,351
7074,BSL,4053,CTA,1509
7075,BSL,4053,HER,1452
7076,BSL,4053,IBZ,1225
7077,BSL,4053,LHR,507
7078,BSL,4053,LPA,1054
7079,BSL,4053,PMI,3998
7080,BSL,4053,TFS,1056
7081,BUD,1489,TXL,351
7082,CAG,1519,DUS,345
7083,CAG,1519,MUC,346
7084,CDG,1382,VIE,1613
7085,CFU,1460,CGN,344
7086,CFU,1460,DUS,345
7087,CFU,1460,FMO,341
7088,CFU,1460,FRA,340
7089,CFU,1460,HAM,342
7090,CFU,1460,MUC,346
7091,CFU,1460,TXL,351
7092,CFU,1460,VIE,1613
7093,CGN,344,ACE,1055
7094,CGN,344,AGP,1230
7095,CGN,344,AYT,1688
7096,CGN,344,CFU,1460
7097,CGN,344,CLY,1322
7098,CGN,344,FUE,1051
7099,CGN,344,HRG,1130
7100,CGN,344,IBZ,1225
7101,CGN,344,KGS,1458
7102,CGN,344,LPA,1054
7103,CGN,344,MAH,1231
7104,CGN,344,MUC,346
7105,CGN,344,NBE,7447
7106,CGN,344,OLB,1520
7107,CGN,344,PMI,3998
7108,CGN,344,SAW,4317
7109,CGN,344,TFS,1056
7110,CGN,344,TXL,351
7111,CHQ,1474,VIE,1613
7112,CLY,1322,CGN,344
7113,CLY,1322,DUS,345
7114,CLY,1322,FMM,3986
7115,CLY,1322,SZG,1612
7116,CPH,609,DUS,345
7117,CPH,609,PMI,3998
7118,CPH,609,TXL,351
7119,CPH,609,VIE,1613
7120,CTA,1509,BSL,4053
7121,CTA,1509,DUS,345
7122,CTA,1509,FRA,340
7123,CTA,1509,MUC,346
7124,CTA,1509,STR,350
7125,CTA,1509,TXL,351
7126,CTA,1509,ZRH,1678
7127,CUN,1852,DUS,345
7128,CUR,2897,DUS,345
7129,DFW,3670,FRA,340
7130,DJE,293,DUS,345
7131,DJE,293,NUE,347
7132,DME,4029,DUS,345
7133,DME,4029,FRA,340
7134,DME,4029,MUC,346
7135,DME,4029,TXL,351
7136,DRS,338,AYT,1688
7137,DRS,338,DUS,345
7138,DRS,338,HER,1452
7139,DRS,338,HRG,1130
7140,DRS,338,NBE,7447
7141,DRS,338,PMI,3998
7142,DRS,338,RHO,1472
7143,DRS,338,TFS,1056
7144,DTM,373,PMI,3998
7145,DUS,345,ACE,1055
7146,DUS,345,AGP,1230
7147,DUS,345,ALC,1212
7148,DUS,345,AUH,2179
7149,DUS,345,AYT,1688
7150,DUS,345,BCN,1218
7151,DUS,345,BEG,1739
7152,DUS,345,CAG,1519
7153,DUS,345,CFU,1460
7154,DUS,345,CLY,1322
7155,DUS,345,CPH,609
7156,DUS,345,CTA,1509
7157,DUS,345,CUN,1852
7158,DUS,345,CUR,2897
7159,DUS,345,DJE,293
7160,DUS,345,DME,4029
7161,DUS,345,DRS,338
7162,DUS,345,FAO,1626
7163,DUS,345,FCO,1555
7164,DUS,345,FLR,1563
7165,DUS,345,FNC,4091
7166,DUS,345,FUE,1051
7167,DUS,345,GCI,498
7168,DUS,345,GWT,410
7169,DUS,345,HAM,342
7170,DUS,345,HEL,421
7171,DUS,345,HER,1452
7172,DUS,345,HRG,1130
7173,DUS,345,IBZ,1225
7174,DUS,345,JER,499
7175,DUS,345,JFK,3797
7176,DUS,345,KGS,1458
7177,DUS,345,KVA,1462
7178,DUS,345,LAX,3484
7179,DUS,345,LPA,1054
7180,DUS,345,MAD,1229
7181,DUS,345,MAH,1231
7182,DUS,345,MIA,3576
7183,DUS,345,MJT,1469
7184,DUS,345,MUC,346
7185,DUS,345,MXP,1524
7186,DUS,345,NAP,1561
7187,DUS,345,NBE,7447
7188,DUS,345,NCE,1354
7189,DUS,345,NUE,347
7190,DUS,345,OLB,1520
7191,DUS,345,ORD,3830
7192,DUS,345,PDL,1633
7193,DUS,345,PMI,3998
7194,DUS,345,POP,1761
7195,DUS,345,PUJ,1760
7196,DUS,345,PVK,1470
7197,DUS,345,RHO,1472
7198,DUS,345,RIX,3953
7199,DUS,345,RMF,4197
7200,DUS,345,RSW,3793
7201,DUS,345,SAW,4317
7202,DUS,345,SKG,1486
7203,DUS,345,SMI,1476
7204,DUS,345,SPC,1053
7205,DUS,345,STN,548
7206,DUS,345,STR,350
7207,DUS,345,SZG,1612
7208,DUS,345,TFS,1056
7209,DUS,345,TLV,1590
7210,DUS,345,TXL,351
7211,DUS,345,VCE,1551
7212,DUS,345,VIE,1613
7213,DUS,345,VRA,1923
7214,DUS,345,ZRH,1678
7215,DUS,345,ZTH,1488
7216,FAO,1626,DUS,345
7217,FAO,1626,HAM,342
7218,FAO,1626,MUC,346
7219,FAO,1626,PMI,3998
7220,FAO,1626,TXL,351
7221,FCO,1555,DUS,345
7222,FCO,1555,TXL,351
7223,FCO,1555,VIE,1613
7224,FDH,382,IBZ,1225
7225,FDH,382,PMI,3998
7226,FKB,4166,PMI,3998
7227,FKB,4166,TXL,351
7228,FLR,1563,DUS,345
7229,FLR,1563,STR,350
7230,FLR,1563,VIE,1613
7231,FMM,3986,CLY,1322
7232,FMO,341,AYT,1688
7233,FMO,341,CFU,1460
7234,FMO,341,IBZ,1225
7235,FMO,341,PMI,3998
7236,FNC,4091,DUS,345
7237,FNC,4091,LEJ,348
7238,FNC,4091,MUC,346
7239,FNC,4091,TXL,351
7240,FNC,4091,VIE,1613
7241,FNC,4091,ZRH,1678
7242,FRA,340,ALC,1212
7243,FRA,340,AMM,2170
7244,FRA,340,AUH,2179
7245,FRA,340,BEG,1739
7246,FRA,340,CFU,1460
7247,FRA,340,CTA,1509
7248,FRA,340,DFW,3670
7249,FRA,340,DME,4029
7250,FRA,340,GCI,498
7251,FRA,340,HEL,421
7252,FRA,340,IBZ,1225
7253,FRA,340,LCY,503
7254,FRA,340,LHR,507
7255,FRA,340,MAD,1229
7256,FRA,340,PMI,3998
7257,FRA,340,RIX,3953
7258,FRA,340,TXL,351
7259,FRA,340,VIE,1613
7260,FUE,1051,CGN,344
7261,FUE,1051,DUS,345
7262,FUE,1051,HAM,342
7263,FUE,1051,LEJ,348
7264,FUE,1051,MUC,346
7265,FUE,1051,NUE,347
7266,FUE,1051,SZG,1612
7267,FUE,1051,TXL,351
7268,FUE,1051,VIE,1613
7269,FUE,1051,ZRH,1678
7270,GCI,498,DUS,345
7271,GCI,498,JER,499
7272,GDN,668,TXL,351
7273,GOT,687,TXL,351
7274,GRZ,1609,HER,1452
7275,GRZ,1609,PMI,3998
7276,GRZ,1609,TFS,1056
7277,GRZ,1609,TXL,351
7278,GVA,1665,MAD,1229
7279,GWT,410,DUS,345
7280,GWT,410,MUC,346
7281,GWT,410,STR,350
7282,GWT,410,TXL,351
7283,GWT,410,ZRH,1678
7284,HAJ,352,IBZ,1225
7285,HAJ,352,JER,499
7286,HAJ,352,LHR,507
7287,HAJ,352,PMI,3998
7288,HAJ,352,STR,350
7289,HAJ,352,VIE,1613
7290,HAM,342,ACE,1055
7291,HAM,342,AGP,1230
7292,HAM,342,ALC,1212
7293,HAM,342,AYT,1688
7294,HAM,342,CFU,1460
7295,HAM,342,DUS,345
7296,HAM,342,FAO,1626
7297,HAM,342,FUE,1051
7298,HAM,342,HEL,421
7299,HAM,342,HER,1452
7300,HAM,342,IBZ,1225
7301,HAM,342,KGS,1458
7302,HAM,342,LHR,507
7303,HAM,342,LPA,1054
7304,HAM,342,MUC,346
7305,HAM,342,NUE,347
7306,HAM,342,OLB,1520
7307,HAM,342,PMI,3998
7308,HAM,342,RIX,3953
7309,HAM,342,SKG,1486
7310,HAM,342,STR,350
7311,HAM,342,SZG,1612
7312,HAM,342,TFS,1056
7313,HAM,342,VIE,1613
7314,HEL,421,DUS,345
7315,HEL,421,FRA,340
7316,HEL,421,HAM,342
7317,HEL,421,MUC,346
7318,HEL,421,TXL,351
7319,HEL,421,VIE,1613
7320,HEL,421,ZRH,1678
7321,HER,1452,BSL,4053
7322,HER,1452,DRS,338
7323,HER,1452,DUS,345
7324,HER,1452,GRZ,1609
7325,HER,1452,HAM,342
7326,HER,1452,LEJ,348
7327,HER,1452,LNZ,1611
7328,HER,1452,MUC,346
7329,HER,1452,NUE,347
7330,HER,1452,SZG,1612
7331,HER,1452,TXL,351
7332,HER,1452,VIE,1613
7333,HER,1452,ZRH,1678
7334,HKT,3179,AUH,2179
7335,HKT,3179,BKK,3885
7336,HRG,1130,CGN,344
7337,HRG,1130,DRS,338
7338,HRG,1130,DUS,345
7339,HRG,1130,LEJ,348
7340,HRG,1130,NUE,347
7341,HRG,1130,TXL,351
7342,IBZ,1225,BSL,4053
7343,IBZ,1225,CGN,344
7344,IBZ,1225,DUS,345
7345,IBZ,1225,FDH,382
7346,IBZ,1225,FMO,341
7347,IBZ,1225,FRA,340
7348,IBZ,1225,HAJ,352
7349,IBZ,1225,HAM,342
7350,IBZ,1225,MUC,346
7351,IBZ,1225,NUE,347
7352,IBZ,1225,PAD,371
7353,IBZ,1225,PMI,3998
7354,IBZ,1225,STR,350
7355,IBZ,1225,TXL,351
7356,IBZ,1225,ZRH,1678
7357,INN,1610,PMI,3998
7358,JER,499,DUS,345
7359,JER,499,FRA,340
7360,JER,499,HAJ,352
7361,JER,499,STR,350
7362,JFK,3797,DUS,345
7363,JFK,3797,TXL,351
7364,JMK,1468,VIE,1613
7365,JTR,1479,VIE,1613
7366,KGD,2952,TXL,351
7367,KGS,1458,CGN,344
7368,KGS,1458,DUS,345
7369,KGS,1458,HAM,342
7370,KGS,1458,LEJ,348
7371,KGS,1458,MUC,346
7372,KGS,1458,TXL,351
7373,KLX,1456,VIE,1613
7374,KRK,669,TXL,351
7375,KVA,1462,DUS,345
7376,KVA,1462,MUC,346
7377,LAX,3484,DUS,345
7378,LCA,1197,VIE,1613
7379,LCY,503,FRA,340
7380,LCY,503,ZRH,1678
7381,LED,2948,TXL,351
7382,LEI,1213,PMI,3998
7383,LEJ,348,ACE,1055
7384,LEJ,348,AYT,1688
7385,LEJ,348,FNC,4091
7386,LEJ,348,FUE,1051
7387,LEJ,348,HER,1452
7388,LEJ,348,HRG,1130
7389,LEJ,348,KGS,1458
7390,LEJ,348,PMI,3998
7391,LEJ,348,TFS,1056
7392,LGW,502,SZG,1612
7393,LHR,507,BSL,4053
7394,LHR,507,FRA,340
7395,LHR,507,HAJ,352
7396,LHR,507,HAM,342
7397,LHR,507,MUC,346
7398,LHR,507,ORY,1386
7399,LHR,507,STR,350
7400,LHR,507,TXL,351
7401,LHR,507,VIE,1613
7402,LHR,507,ZRH,1678
7403,LNZ,1611,HER,1452
7404,LNZ,1611,PMI,3998
7405,LPA,1054,BSL,4053
7406,LPA,1054,CGN,344
7407,LPA,1054,DUS,345
7408,LPA,1054,HAM,342
7409,LPA,1054,MUC,346
7410,LPA,1054,NUE,347
7411,LPA,1054,SZG,1612
7412,LPA,1054,TXL,351
7413,LPA,1054,VIE,1613
7414,LPA,1054,ZRH,1678
7415,MAD,1229,DUS,345
7416,MAD,1229,FRA,340
7417,MAD,1229,GVA,1665
7418,MAD,1229,MUC,346
7419,MAD,1229,TXL,351
7420,MAD,1229,VIE,1613
7421,MAD,1229,ZRH,1678
7422,MAH,1231,CGN,344
7423,MAH,1231,DUS,345
7424,MAH,1231,MUC,346
7425,MAH,1231,PMI,3998
7426,MAH,1231,TXL,351
7427,MIA,3576,DUS,345
7428,MIA,3576,TXL,351
7429,MJT,1469,DUS,345
7430,MJT,1469,MUC,346
7431,MLA,1606,VIE,1613
7432,MUC,346,ACE,1055
7433,MUC,346,AGP,1230
7434,MUC,346,ALC,1212
7435,MUC,346,AMM,2170
7436,MUC,346,AOK,1459
7437,MUC,346,AUH,2179
7438,MUC,346,AYT,1688
7439,MUC,346,BDS,1506
7440,MUC,346,CAG,1519
7441,MUC,346,CFU,1460
7442,MUC,346,CGN,344
7443,MUC,346,CTA,1509
7444,MUC,346,DME,4029
7445,MUC,346,DUS,345
7446,MUC,346,FAO,1626
7447,MUC,346,FNC,4091
7448,MUC,346,FUE,1051
7449,MUC,346,GWT,410
7450,MUC,346,HAM,342
7451,MUC,346,HEL,421
7452,MUC,346,HER,1452
7453,MUC,346,IBZ,1225
7454,MUC,346,KGS,1458
7455,MUC,346,KVA,1462
7456,MUC,346,LHR,507
7457,MUC,346,LPA,1054
7458,MUC,346,MAD,1229
7459,MUC,346,MAH,1231
7460,MUC,346,MJT,1469
7461,MUC,346,NAP,1561
7462,MUC,346,NBE,7447
7463,MUC,346,OLB,1520
7464,MUC,346,PMI,3998
7465,MUC,346,PUJ,1760
7466,MUC,346,PVK,1470
7467,MUC,346,RHO,1472
7468,MUC,346,RIX,3953
7469,MUC,346,SAW,4317
7470,MUC,346,SKG,1486
7471,MUC,346,SMI,1476
7472,MUC,346,TFS,1056
7473,MUC,346,TLV,1590
7474,MUC,346,TXL,351
7475,MUC,346,VIE,1613
7476,MUC,346,ZTH,1488
7477,MXP,1524,DUS,345
7478,MXP,1524,TXL,351
7479,MXP,1524,VIE,1613
7480,NAP,1561,DUS,345
7481,NAP,1561,MUC,346
7482,NAP,1561,STR,350
7483,NAP,1561,TXL,351
7484,NAP,1561,ZRH,1678
7485,NBE,7447,CGN,344
7486,NBE,7447,DRS,338
7487,NBE,7447,DUS,345
7488,NBE,7447,MUC,346
7489,NBE,7447,NUE,347
7490,NBE,7447,TXL,351
7491,NCE,1354,DUS,345
7492,NCE,1354,VIE,1613
7493,NUE,347,AYT,1688
7494,NUE,347,DJE,293
7495,NUE,347,DUS,345
7496,NUE,347,FUE,1051
7497,NUE,347,HAM,342
7498,NUE,347,HER,1452
7499,NUE,347,HRG,1130
7500,NUE,347,IBZ,1225
7501,NUE,347,KGS,1458
7502,NUE,347,LPA,1054
7503,NUE,347,NBE,7447
7504,NUE,347,OLB,1520
7505,NUE,347,PMI,3998
7506,NUE,347,RHO,1472
7507,NUE,347,SAW,4317
7508,NUE,347,SKG,1486
7509,NUE,347,SMI,1476
7510,NUE,347,SPU,1206
7511,NUE,347,TFS,1056
7512,NUE,347,TXL,351
7513,NUE,347,VIE,1613
7514,OLB,1520,CGN,344
7515,OLB,1520,DUS,345
7516,OLB,1520,HAM,342
7517,OLB,1520,MUC,346
7518,OLB,1520,NUE,347
7519,OLB,1520,STR,350
7520,OLB,1520,TXL,351
7521,OLB,1520,VIE,1613
7522,OLB,1520,ZRH,1678
7523,ORD,3830,DUS,345
7524,ORD,3830,TXL,351
7525,ORY,1386,LHR,507
7526,ORY,1386,TXL,351
7527,OSL,644,TXL,351
7528,OTP,1657,TXL,351
7529,PAD,371,AYT,1688
7530,PAD,371,IBZ,1225
7531,PAD,371,PMI,3998
7532,PDL,1633,DUS,345
7533,PEK,3364,NGO,3942
7534,PEK,3364,TXL,351
7535,PMI,3998,AGP,1230
7536,PMI,3998,ALC,1212
7537,PMI,3998,BIO,1216
7538,PMI,3998,BRE,353
7539,PMI,3998,BSL,4053
7540,PMI,3998,CGN,344
7541,PMI,3998,CPH,609
7542,PMI,3998,DRS,338
7543,PMI,3998,DTM,373
7544,PMI,3998,DUS,345
7545,PMI,3998,FAO,1626
7546,PMI,3998,FDH,382
7547,PMI,3998,FKB,4166
7548,PMI,3998,FMO,341
7549,PMI,3998,FRA,340
7550,PMI,3998,GRZ,1609
7551,PMI,3998,HAJ,352
7552,PMI,3998,HAM,342
7553,PMI,3998,IBZ,1225
7554,PMI,3998,INN,1610
7555,PMI,3998,LEI,1213
7556,PMI,3998,LEJ,348
7557,PMI,3998,LNZ,1611
7558,PMI,3998,MAH,1231
7559,PMI,3998,MUC,346
7560,PMI,3998,NUE,347
7561,PMI,3998,PAD,371
7562,PMI,3998,SCN,349
7563,PMI,3998,STR,350
7564,PMI,3998,SVQ,1253
7565,PMI,3998,SZG,1612
7566,PMI,3998,TXL,351
7567,PMI,3998,VIE,1613
7568,PMI,3998,VLC,1246
7569,PMI,3998,XRY,1226
7570,PMI,3998,ZRH,1678
7571,POP,1761,DUS,345
7572,PUJ,1760,DUS,345
7573,PUJ,1760,MUC,346
